renda_mensal,valor_solicitado,prazo_meses,taxa_juros_mensal,parcela_estimada,comprometimento_renda,score_credito,atrasos_12m,tempo_emprego_meses,reserva_meses,outros_creditos,relacao_credito_renda,finalidade,moradia,inadimplente
2474.79,10573.64,6,2.172,1898.66,76.72,525,0,40,2.1,0,0.356,Reforma ou serviços,Própria,1
7726.76,19681.96,36,2.131,788.56,10.21,619,1,12,4.9,0,0.212,Crédito pessoal,Própria,0
6386.68,14047.56,36,2.185,567.63,8.89,638,1,40,0.8,1,0.183,Consolidação de dívidas,Própria,0
8279.23,30377.62,18,0.592,1784.2,21.55,850,0,18,4.2,0,0.306,Educação,Familiar,0
8928.81,13489.25,36,0.969,445.65,4.99,675,0,27,3.1,1,0.126,Financiamento de veículo,Alugada,0
3380.72,13518.87,36,1.275,470.59,13.92,674,1,31,2.7,0,0.333,Reforma ou serviços,Financiada,1
1908.17,4411.52,12,1.355,400.81,21.01,754,0,49,1.6,1,0.193,Educação,Própria,0
3735.48,11651.21,18,1.259,727.48,19.47,541,0,52,4.9,2,0.26,Financiamento de veículo,Própria,0
9024.27,14639.09,60,2.454,468.72,5.19,668,1,36,1.9,3,0.135,Consolidação de dívidas,Própria,0
3715.88,8040.72,6,2.558,1462.61,39.36,652,1,30,2.7,2,0.18,Consolidação de dívidas,Familiar,0
3381.61,12807.89,48,1.264,357.57,10.57,763,0,27,5.3,3,0.316,Crédito pessoal,Financiada,0
1681.05,11200.95,48,1.604,336.36,20.01,741,0,9,2.9,0,0.555,Crédito pessoal,Financiada,0
15414.37,7142.49,36,1.77,269.99,1.75,497,1,95,0.9,3,0.039,Financiamento de veículo,Familiar,0
8676.35,17577.64,24,1.465,874.03,10.07,809,0,21,1.3,0,0.169,Crédito pessoal,Financiada,0
8381.23,14162.47,18,3.138,1041.78,12.43,497,2,44,3.0,1,0.141,Consolidação de dívidas,Financiada,1
9474.92,6196.62,12,0.55,535.03,5.65,878,0,14,2.1,0,0.055,Financiamento de veículo,Familiar,0
7435.14,23591.73,12,2.598,2313.49,31.12,560,0,70,3.5,1,0.264,Crédito pessoal,Própria,0
4469.04,10172.73,24,1.844,528.36,11.82,650,0,45,0.4,2,0.19,Educação,Alugada,0
4697.94,8531.71,48,3.451,366.33,7.8,376,0,55,0.6,2,0.151,Consolidação de dívidas,Alugada,0
3989.11,33482.63,12,1.829,3132.92,78.54,656,0,13,7.6,1,0.699,Crédito pessoal,Alugada,0
26634.25,10950.19,18,3.785,849.94,3.19,453,2,57,7.3,2,0.034,Crédito pessoal,Familiar,1
7339.89,32445.6,12,1.799,3030.34,41.29,565,2,6,1.4,2,0.368,Financiamento de veículo,Própria,0
3900.49,20656.86,36,1.423,737.28,18.9,648,0,25,5.6,1,0.441,Educação,Própria,0
6939.76,14991.35,36,0.55,460.15,6.63,796,0,15,0.9,0,0.18,Financiamento de veículo,Financiada,0
2778.52,16922.98,48,2.321,588.37,21.18,418,0,45,3.5,2,0.508,Financiamento de veículo,Financiada,0
13216.32,24656.18,18,2.42,1706.01,12.91,367,1,100,7.1,1,0.155,Educação,Alugada,0
3451.45,8001.06,36,1.403,284.6,8.25,923,0,65,1.1,1,0.193,Consolidação de dívidas,Financiada,0
7094.58,10740.37,24,1.9,561.47,7.91,843,0,114,0.4,0,0.126,Consolidação de dívidas,Própria,0
10070.04,25959.69,60,2.651,868.98,8.63,521,0,46,4.1,0,0.215,Crédito pessoal,Própria,0
6600.96,29729.51,36,1.621,1096.57,16.61,705,0,71,1.0,1,0.375,Crédito pessoal,Familiar,0
5513.67,4356.88,12,0.55,376.18,6.82,939,0,87,1.1,2,0.066,Financiamento de veículo,Própria,0
5234.94,6273.12,18,1.316,393.67,7.52,586,1,86,0.6,0,0.1,Financiamento de veículo,Financiada,0
5021.18,6997.45,36,2.748,308.56,6.15,490,3,13,1.2,0,0.116,Crédito pessoal,Alugada,0
3636.81,11083.2,36,1.814,421.92,11.6,803,0,21,1.4,1,0.254,Consolidação de dívidas,Financiada,0
3935.27,6939.42,24,3.018,410.55,10.43,433,1,80,0.9,0,0.147,Reforma ou serviços,Própria,0
13013.73,21753.21,18,2.355,1496.63,11.5,716,0,115,1.8,2,0.139,Crédito pessoal,Própria,0
4861.59,4936.18,18,0.55,288.78,5.94,879,0,19,4.6,0,0.085,Financiamento de veículo,Própria,0
3194.61,10291.45,18,1.358,648.32,20.29,670,0,22,2.9,1,0.268,Educação,Familiar,0
3775.58,9799.67,12,0.756,857.33,22.71,686,0,64,0.4,0,0.216,Financiamento de veículo,Própria,0
10287.08,25806.34,24,0.865,1195.35,11.62,818,0,30,3.2,3,0.209,Crédito pessoal,Financiada,0
7905.31,13516.79,12,2.399,1309.68,16.57,520,1,83,0.8,0,0.142,Reforma ou serviços,Financiada,0
7360.02,5338.89,18,1.568,342.73,4.66,898,0,68,4.2,1,0.06,Consolidação de dívidas,Familiar,1
4432.64,17331.78,18,1.39,1094.97,24.7,611,0,91,0.9,0,0.326,Financiamento de veículo,Financiada,0
7419.74,7185.74,12,1.315,651.2,8.78,632,0,34,4.9,0,0.081,Financiamento de veículo,Familiar,0
3489.12,5932.58,24,1.422,293.51,8.41,572,0,28,4.7,3,0.142,Financiamento de veículo,Financiada,0
4426.89,31104.37,36,1.97,1214.53,27.44,592,1,22,3.2,0,0.586,Educação,Própria,0
9487.14,10264.0,48,0.824,259.74,2.74,607,0,113,1.1,1,0.09,Financiamento de veículo,Própria,0
8941.57,19930.91,24,1.928,1045.14,11.69,502,3,13,3.2,0,0.186,Financiamento de veículo,Própria,0
2828.86,9935.69,12,0.55,857.87,30.33,904,0,12,1.8,0,0.293,Financiamento de veículo,Alugada,0
3059.44,16719.19,18,0.55,978.13,31.97,851,0,47,2.3,0,0.455,Financiamento de veículo,Alugada,0
5562.54,30386.82,24,0.816,1399.27,25.16,803,0,28,5.3,2,0.455,Financiamento de veículo,Própria,0
15163.04,16034.43,36,1.437,573.6,3.78,744,0,87,3.3,1,0.088,Reforma ou serviços,Própria,0
1585.67,10798.77,18,0.786,645.71,40.72,896,0,11,4.2,1,0.568,Reforma ou serviços,Alugada,0
6179.42,5421.05,36,2.394,226.37,3.66,571,0,36,0.5,0,0.073,Crédito pessoal,Financiada,0
2215.57,6261.24,36,1.169,214.08,9.66,773,0,7,1.0,2,0.236,Reforma ou serviços,Alugada,0
3509.15,19792.64,36,1.791,750.65,21.39,568,4,32,0.8,0,0.47,Financiamento de veículo,Própria,1
4148.36,12554.57,36,0.55,385.36,9.29,816,0,46,4.2,2,0.252,Financiamento de veículo,Financiada,0
4006.6,13215.73,18,1.463,840.47,20.98,627,2,41,6.1,0,0.275,Financiamento de veículo,Financiada,0
3734.84,19347.13,36,2.541,826.52,22.13,774,0,39,1.2,1,0.432,Consolidação de dívidas,Alugada,0
5223.29,10212.65,18,2.29,698.7,13.38,797,0,69,0.9,0,0.163,Consolidação de dívidas,Alugada,0
3731.46,18301.4,48,1.824,575.53,15.42,781,0,18,1.7,0,0.409,Consolidação de dívidas,Própria,0
2100.0,14305.01,12,3.135,1448.68,68.99,375,5,56,0.8,0,0.568,Reforma ou serviços,Própria,1
8433.21,14835.3,36,1.606,545.82,6.47,473,1,37,1.9,0,0.147,Financiamento de veículo,Alugada,0
8293.23,10982.85,48,0.949,285.93,3.45,904,0,32,1.8,1,0.11,Crédito pessoal,Alugada,0
8770.79,9387.17,18,0.55,549.18,6.26,729,0,61,3.2,1,0.089,Financiamento de veículo,Familiar,0
2000.51,9300.21,18,1.619,599.75,29.98,485,0,49,0.3,0,0.387,Financiamento de veículo,Própria,0
6258.8,14374.06,12,0.55,1241.09,19.83,785,0,59,1.2,2,0.191,Financiamento de veículo,Financiada,0
7907.13,44679.88,24,2.398,2470.24,31.24,602,1,146,7.3,0,0.471,Crédito pessoal,Familiar,1
2743.72,9959.8,12,1.817,931.23,33.94,420,1,37,0.4,1,0.303,Financiamento de veículo,Própria,1
5229.66,11875.68,36,1.05,397.85,7.61,660,1,12,2.3,0,0.189,Financiamento de veículo,Financiada,0
4838.35,15543.28,24,1.294,757.58,15.66,812,0,19,2.1,0,0.268,Crédito pessoal,Própria,0
16293.92,4583.46,12,1.838,429.12,2.63,534,1,112,10.8,1,0.023,Educação,Financiada,0
17147.39,13056.75,36,2.116,521.86,3.04,792,0,31,2.6,0,0.063,Crédito pessoal,Alugada,0
1852.91,7185.32,48,0.55,170.73,9.21,872,0,68,6.8,0,0.323,Educação,Própria,0
24407.57,41378.31,60,2.505,1340.17,5.49,567,3,41,2.7,2,0.141,Financiamento de veículo,Própria,0
2948.27,7470.87,12,0.552,645.13,21.88,656,0,16,1.1,1,0.211,Financiamento de veículo,Alugada,0
9551.29,5354.55,48,1.407,154.2,1.61,601,0,49,3.7,0,0.047,Educação,Familiar,0
9491.22,4051.56,36,0.728,128.33,1.35,799,0,23,2.3,1,0.036,Reforma ou serviços,Própria,0
2804.8,8016.64,60,1.142,185.31,6.61,755,0,26,2.4,2,0.238,Reforma ou serviços,Própria,0
7060.28,1729.5,18,1.011,105.58,1.5,451,2,41,1.2,0,0.02,Financiamento de veículo,Familiar,0
4864.62,15107.48,24,1.234,731.17,15.03,778,0,8,1.1,0,0.259,Educação,Própria,0
7332.7,16580.3,24,2.659,943.41,12.87,508,2,67,4.5,1,0.188,Crédito pessoal,Própria,0
5999.5,6389.96,48,1.881,203.31,3.39,463,1,29,1.5,0,0.089,Financiamento de veículo,Financiada,0
10917.74,26052.78,12,1.548,2395.72,21.94,621,0,74,1.1,0,0.199,Financiamento de veículo,Alugada,0
5448.86,12408.83,24,1.08,589.72,10.82,709,0,72,3.0,2,0.19,Educação,Própria,1
4685.99,12536.37,24,1.039,592.85,12.65,838,0,36,3.6,0,0.223,Reforma ou serviços,Própria,0
10259.65,26143.12,60,1.903,734.57,7.16,635,0,46,10.9,1,0.212,Crédito pessoal,Alugada,0
7452.16,31611.2,48,1.499,928.38,12.46,751,0,57,2.4,0,0.353,Reforma ou serviços,Própria,0
8185.65,6727.17,60,1.084,153.1,1.87,823,0,31,2.3,3,0.068,Reforma ou serviços,Alugada,0
3443.94,4969.12,36,1.172,169.99,4.94,595,3,6,3.1,1,0.12,Financiamento de veículo,Própria,0
2719.9,10649.96,18,2.031,712.32,26.19,651,0,48,0.5,1,0.326,Reforma ou serviços,Alugada,0
3657.1,7920.08,36,2.956,360.4,9.85,452,1,86,1.1,2,0.18,Crédito pessoal,Própria,0
3538.66,8020.34,48,2.387,282.49,7.98,655,0,23,3.3,0,0.189,Consolidação de dívidas,Própria,0
8466.37,28111.86,18,1.363,1771.75,20.93,893,0,77,3.2,4,0.277,Crédito pessoal,Própria,0
9523.56,6943.37,36,2.0,272.41,2.86,843,0,14,1.4,1,0.061,Consolidação de dívidas,Alugada,0
4723.16,12533.66,12,2.365,1211.91,25.66,507,0,34,1.5,0,0.221,Crédito pessoal,Alugada,1
12626.89,9255.33,12,1.388,842.65,6.67,904,0,38,2.8,3,0.061,Crédito pessoal,Financiada,0
12147.33,18833.68,24,2.77,1084.74,8.93,542,2,42,2.5,2,0.129,Crédito pessoal,Alugada,1
6047.02,15575.12,24,1.089,741.01,12.25,597,0,20,0.3,4,0.215,Financiamento de veículo,Financiada,0
3123.91,7351.72,24,1.631,372.63,11.93,726,0,14,0.0,1,0.196,Crédito pessoal,Própria,0
13809.99,9887.12,6,1.428,1731.17,12.54,574,1,35,5.4,1,0.06,Financiamento de veículo,Financiada,0
5006.95,6496.53,48,0.55,154.36,3.08,671,0,62,3.5,1,0.108,Financiamento de veículo,Financiada,0
5623.09,16519.93,18,0.944,1002.28,17.82,592,0,22,1.0,4,0.245,Financiamento de veículo,Própria,0
4212.7,6730.59,48,1.42,194.36,4.61,619,1,38,1.0,2,0.133,Reforma ou serviços,Familiar,1
2995.13,14995.94,18,1.029,916.87,30.61,691,0,146,1.4,1,0.417,Financiamento de veículo,Financiada,0
2091.96,13612.02,36,0.55,417.81,19.97,803,0,51,4.0,1,0.542,Financiamento de veículo,Própria,0
7698.59,22511.24,24,2.453,1252.18,16.27,576,0,35,2.2,0,0.244,Crédito pessoal,Alugada,0
3199.36,7974.82,6,1.702,1409.41,44.05,721,0,40,5.7,1,0.208,Crédito pessoal,Alugada,0
34659.37,17830.89,36,0.55,547.31,1.58,810,0,128,4.1,0,0.043,Financiamento de veículo,Alugada,0
2651.94,6424.9,6,1.025,1109.57,41.84,799,0,64,0.8,2,0.202,Reforma ou serviços,Financiada,0
2384.72,6837.71,12,0.998,607.44,25.47,663,0,23,1.1,3,0.239,Financiamento de veículo,Própria,0
7134.52,7474.34,36,1.481,269.38,3.78,614,1,68,3.1,1,0.087,Reforma ou serviços,Própria,0
13421.17,13359.0,24,0.8,613.95,4.57,910,1,17,7.8,2,0.083,Reforma ou serviços,Alugada,0
5412.46,18379.14,48,2.447,655.01,12.1,570,3,45,2.3,0,0.283,Reforma ou serviços,Própria,0
7414.58,8473.42,24,0.626,381.37,5.14,771,0,96,4.6,0,0.095,Financiamento de veículo,Própria,0
1658.08,6244.63,60,1.982,178.85,10.79,711,0,45,2.8,1,0.314,Reforma ou serviços,Alugada,0
3416.45,11671.77,6,1.446,2044.93,59.86,541,0,16,2.6,1,0.285,Financiamento de veículo,Financiada,0
2672.51,5219.45,48,3.118,211.09,7.9,572,1,42,7.4,2,0.163,Consolidação de dívidas,Financiada,0
1605.97,13621.65,12,3.6,1417.96,88.29,424,3,96,0.6,2,0.707,Crédito pessoal,Alugada,1
5591.16,21910.57,12,0.561,1893.09,33.86,880,0,22,1.4,2,0.327,Reforma ou serviços,Financiada,0
1500.0,6879.51,24,1.989,363.26,24.22,829,0,67,1.2,1,0.382,Consolidação de dívidas,Alugada,0
2290.79,10951.56,36,2.482,463.59,20.24,412,0,100,1.9,3,0.398,Crédito pessoal,Financiada,0
3726.98,13387.42,36,0.55,410.92,11.03,773,0,56,0.3,2,0.299,Financiamento de veículo,Financiada,0
3105.77,9765.95,24,1.857,508.02,16.36,856,0,44,1.8,0,0.262,Consolidação de dívidas,Financiada,0
6648.77,23453.83,36,1.902,905.7,13.62,514,2,24,1.0,2,0.294,Educação,Financiada,1
6284.7,50875.65,24,1.116,2428.16,38.64,869,0,26,1.0,0,0.675,Reforma ou serviços,Financiada,0
9050.44,13583.32,12,1.55,1249.21,13.8,602,1,35,6.4,0,0.125,Financiamento de veículo,Alugada,0
8290.72,13904.57,6,1.737,2460.34,29.68,777,0,68,2.2,1,0.14,Crédito pessoal,Alugada,0
10548.28,37476.06,36,1.258,1300.84,12.33,892,0,169,9.9,0,0.296,Crédito pessoal,Financiada,0
5193.82,6393.56,36,0.55,196.25,3.78,799,0,22,2.3,1,0.103,Financiamento de veículo,Alugada,0
6276.47,13813.58,24,1.572,695.45,11.08,802,0,62,0.1,1,0.183,Crédito pessoal,Alugada,0
7140.6,19026.25,24,1.605,961.49,13.47,855,0,84,4.6,1,0.222,Crédito pessoal,Financiada,0
5677.36,4609.52,24,2.621,261.2,4.6,691,0,43,0.0,0,0.068,Consolidação de dívidas,Própria,0
4064.94,6064.39,12,1.575,558.58,13.74,796,0,42,0.5,1,0.124,Crédito pessoal,Familiar,0
4231.45,9280.48,36,0.84,299.79,7.08,765,0,11,2.7,1,0.183,Reforma ou serviços,Própria,0
3132.32,9607.51,48,3.636,426.08,13.6,385,2,48,1.5,2,0.256,Consolidação de dívidas,Própria,1
6753.5,9876.13,12,1.298,894.09,13.24,710,0,40,3.5,0,0.122,Educação,Familiar,0
4905.56,13148.66,36,1.191,451.22,9.2,679,1,32,1.1,1,0.223,Financiamento de veículo,Financiada,0
3446.95,24490.67,24,3.216,1479.96,42.94,546,2,54,1.0,3,0.592,Consolidação de dívidas,Própria,0
3448.94,20216.51,36,3.988,1067.38,30.95,440,3,18,1.2,0,0.488,Consolidação de dívidas,Alugada,1
2455.21,3200.04,24,2.02,169.57,6.91,654,1,22,2.9,0,0.109,Crédito pessoal,Alugada,0
9540.45,15962.47,18,1.547,1022.75,10.72,661,1,49,3.6,0,0.139,Reforma ou serviços,Alugada,0
5459.74,20779.33,24,2.151,1117.49,20.47,711,0,112,0.5,1,0.317,Crédito pessoal,Financiada,0
3045.68,13200.88,12,0.55,1139.8,37.42,763,0,37,5.2,2,0.361,Financiamento de veículo,Própria,0
8584.5,20438.03,6,0.55,3472.21,40.45,912,0,43,10.0,0,0.198,Financiamento de veículo,Alugada,0
3673.63,24363.86,6,2.494,4422.4,120.38,644,0,42,1.9,6,0.553,Consolidação de dívidas,Financiada,1
2174.13,14709.75,60,1.647,387.79,17.84,557,1,18,2.4,1,0.564,Financiamento de veículo,Familiar,0
9794.46,13063.67,60,0.968,288.05,2.94,962,0,34,2.6,3,0.111,Crédito pessoal,Própria,0
3727.2,16780.59,6,2.436,3039.95,81.56,436,2,47,4.5,1,0.375,Crédito pessoal,Financiada,1
4035.54,2621.0,12,0.968,232.4,5.76,668,1,47,0.0,3,0.054,Financiamento de veículo,Financiada,0
5334.47,13243.53,24,2.764,762.22,14.29,518,3,57,6.4,0,0.207,Crédito pessoal,Familiar,0
10559.9,36295.62,36,1.26,1260.31,11.93,840,0,17,7.6,2,0.286,Reforma ou serviços,Alugada,0
5265.0,16101.18,12,0.55,1390.22,26.4,736,0,25,0.5,1,0.255,Financiamento de veículo,Financiada,0
2472.44,15353.43,12,2.927,1535.72,62.11,509,1,8,0.8,0,0.517,Crédito pessoal,Alugada,1
7285.33,21127.47,24,1.77,1088.1,14.94,738,0,101,1.6,1,0.242,Crédito pessoal,Alugada,0
3849.58,15486.36,6,0.911,2663.95,69.2,681,0,30,4.1,2,0.335,Financiamento de veículo,Financiada,0
16762.96,17660.56,24,1.25,856.34,5.11,813,0,51,1.4,0,0.088,Reforma ou serviços,Própria,0
5196.39,37487.11,48,1.458,1091.44,21.0,894,0,41,1.1,1,0.601,Consolidação de dívidas,Financiada,0
1500.0,3913.53,60,1.676,103.93,6.93,768,0,3,3.2,1,0.217,Crédito pessoal,Financiada,0
6489.76,18476.8,24,1.641,937.59,14.45,598,0,14,0.4,0,0.237,Financiamento de veículo,Financiada,0
17362.44,7681.98,24,0.749,350.92,2.02,906,0,40,2.9,0,0.037,Educação,Financiada,0
13814.64,6107.9,36,0.795,195.76,1.42,790,1,61,2.4,0,0.037,Financiamento de veículo,Familiar,0
16181.2,12777.22,48,1.578,381.6,2.36,683,0,58,0.8,0,0.066,Educação,Própria,0
2763.25,5680.67,24,2.493,317.38,11.49,778,0,12,2.0,3,0.171,Consolidação de dívidas,Financiada,0
9154.02,5672.83,48,2.558,206.55,2.26,665,0,18,3.9,0,0.052,Consolidação de dívidas,Própria,0
3323.51,4232.45,24,0.805,194.65,5.86,698,0,55,1.0,1,0.106,Financiamento de veículo,Financiada,0
5975.8,9894.63,24,3.318,604.45,10.11,565,3,58,0.2,1,0.138,Consolidação de dívidas,Alugada,0
2361.81,18092.48,24,2.634,1026.65,43.47,594,1,12,0.2,1,0.638,Consolidação de dívidas,Alugada,1
3487.19,25364.17,24,2.886,1479.31,42.42,540,1,54,3.0,0,0.606,Crédito pessoal,Familiar,1
3419.13,9824.93,18,2.151,664.1,19.42,713,0,40,3.0,0,0.239,Crédito pessoal,Própria,0
9077.17,10460.2,48,1.875,332.4,3.66,686,0,34,2.1,1,0.096,Crédito pessoal,Familiar,0
8542.93,24863.86,60,1.419,618.28,7.24,614,3,115,2.7,0,0.243,Financiamento de veículo,Própria,0
6173.63,15938.47,24,1.573,802.47,13.0,697,0,37,1.1,0,0.215,Reforma ou serviços,Alugada,1
2251.05,15606.73,36,0.55,479.04,21.28,916,0,27,5.3,0,0.578,Financiamento de veículo,Familiar,0
4286.38,11681.44,18,2.027,781.01,18.22,686,0,71,1.1,4,0.227,Consolidação de dívidas,Financiada,0
3274.18,10671.75,36,0.55,327.56,10.0,786,0,69,7.6,2,0.272,Financiamento de veículo,Financiada,0
8916.09,19752.85,18,1.164,1222.73,13.71,900,0,98,2.6,1,0.185,Crédito pessoal,Financiada,0
10795.54,10527.99,12,1.381,958.04,8.87,887,0,66,5.1,2,0.081,Crédito pessoal,Própria,0
10010.33,21326.81,24,1.39,1051.2,10.5,876,0,64,1.2,2,0.178,Crédito pessoal,Própria,0
3255.75,8900.34,6,1.08,1539.94,47.3,614,0,42,2.6,1,0.228,Financiamento de veículo,Familiar,0
1500.0,3618.97,18,2.405,250.08,16.67,705,0,160,0.3,1,0.201,Consolidação de dívidas,Familiar,0
1738.71,9778.21,18,1.482,622.92,35.83,774,0,18,1.0,0,0.469,Crédito pessoal,Própria,0
12554.35,3646.08,24,2.188,196.91,1.57,412,2,59,4.7,0,0.024,Educação,Própria,0
4054.72,12672.14,24,1.301,618.15,15.25,727,0,17,0.4,0,0.26,Reforma ou serviços,Alugada,0
3264.84,27383.31,36,0.565,842.71,25.81,899,0,42,6.2,2,0.699,Educação,Própria,0
14398.27,12781.42,12,0.55,1103.58,7.66,843,0,41,4.0,0,0.074,Educação,Alugada,0
11393.67,16509.22,24,2.775,951.33,8.35,554,3,42,4.3,1,0.121,Consolidação de dívidas,Alugada,0
5279.42,9918.36,6,2.096,1776.42,33.65,620,1,8,3.8,2,0.157,Crédito pessoal,Própria,1
4335.12,11493.39,48,1.926,369.08,8.51,609,0,30,6.5,0,0.221,Crédito pessoal,Alugada,1
4791.08,27716.26,48,1.714,851.86,17.78,743,0,179,2.6,0,0.482,Consolidação de dívidas,Própria,0
5986.46,10265.55,60,1.988,294.45,4.92,775,0,46,1.0,1,0.143,Consolidação de dívidas,Familiar,0
14022.85,6112.93,24,3.106,365.09,2.6,422,2,82,4.2,3,0.036,Reforma ou serviços,Própria,0
6757.06,2913.34,48,2.715,109.32,1.62,494,0,54,1.7,2,0.036,Crédito pessoal,Financiada,0
8156.35,8090.73,24,3.568,507.44,6.22,477,1,148,5.8,1,0.083,Consolidação de dívidas,Própria,0
10736.04,6346.91,12,1.794,592.6,5.52,632,0,55,3.2,3,0.049,Consolidação de dívidas,Própria,1
2517.99,4801.84,48,1.684,146.65,5.82,774,0,46,4.0,0,0.159,Crédito pessoal,Própria,0
8303.47,6463.46,6,3.607,1217.26,14.66,423,1,13,2.3,1,0.065,Consolidação de dívidas,Financiada,1
4331.99,6861.45,36,0.6,212.48,4.9,687,0,14,1.7,1,0.132,Financiamento de veículo,Própria,0
1500.0,6536.38,60,0.99,144.99,9.67,608,1,26,1.7,0,0.363,Financiamento de veículo,Financiada,0
1500.0,4791.52,18,1.893,316.61,21.11,679,0,36,5.6,1,0.266,Crédito pessoal,Alugada,0
2766.06,4267.31,18,1.018,260.65,9.42,699,0,15,3.7,0,0.129,Financiamento de veículo,Própria,0
7228.4,21221.32,12,1.938,1999.08,27.66,699,0,46,0.6,0,0.245,Consolidação de dívidas,Financiada,0
5580.14,20583.42,24,2.968,1211.21,21.71,397,1,44,1.9,0,0.307,Crédito pessoal,Alugada,0
5829.7,21797.15,36,0.647,680.65,11.68,817,0,124,1.3,1,0.312,Reforma ou serviços,Familiar,0
17430.88,13526.96,24,0.692,613.65,3.52,944,0,136,4.4,0,0.065,Reforma ou serviços,Própria,0
2367.47,19172.48,18,3.029,1397.47,59.03,481,1,71,4.2,0,0.675,Consolidação de dívidas,Própria,1
5112.3,14006.12,24,0.55,624.55,12.22,933,0,73,5.2,0,0.228,Financiamento de veículo,Alugada,0
6280.24,12026.69,48,1.817,377.64,6.01,460,0,91,4.1,0,0.16,Financiamento de veículo,Própria,0
3294.22,21036.06,60,1.068,476.63,14.47,766,0,55,0.8,0,0.532,Reforma ou serviços,Alugada,0
5292.13,12354.01,18,0.847,742.88,14.04,870,0,94,1.7,0,0.195,Crédito pessoal,Financiada,0
1928.4,4453.38,36,3.311,213.54,11.07,404,1,12,4.5,2,0.192,Crédito pessoal,Alugada,0
12463.45,20080.66,48,0.55,477.14,3.83,842,0,78,6.9,0,0.134,Financiamento de veículo,Alugada,0
3407.77,30574.35,36,1.739,1149.76,33.74,862,0,16,0.4,3,0.748,Crédito pessoal,Própria,0
18322.44,17287.48,48,1.702,529.93,2.89,660,0,18,3.6,1,0.079,Reforma ou serviços,Financiada,0
5096.35,10787.24,36,1.753,406.59,7.98,747,0,90,1.8,0,0.176,Crédito pessoal,Própria,0
9836.03,16898.54,18,1.149,1044.59,10.62,620,0,24,3.1,1,0.143,Financiamento de veículo,Financiada,0
5030.96,22890.83,36,1.634,846.13,16.82,759,0,19,3.7,3,0.379,Crédito pessoal,Alugada,0
5101.82,6657.19,24,0.55,296.85,5.82,886,0,58,2.0,0,0.109,Financiamento de veículo,Familiar,0
3620.31,3220.75,18,1.681,208.86,5.77,716,0,22,2.2,2,0.074,Crédito pessoal,Financiada,0
5598.59,12684.05,12,2.559,1240.93,22.17,551,0,19,0.6,0,0.189,Crédito pessoal,Alugada,0
6333.28,13268.81,48,0.988,348.51,5.5,961,0,11,1.7,0,0.175,Crédito pessoal,Alugada,0
3197.66,6177.19,36,0.795,197.97,6.19,679,0,29,1.6,1,0.161,Financiamento de veículo,Financiada,0
4812.09,5568.7,6,1.358,972.72,20.21,775,0,71,1.6,1,0.096,Crédito pessoal,Própria,0
3562.27,16196.99,36,2.719,711.09,19.96,536,2,78,1.5,0,0.379,Consolidação de dívidas,Financiada,1
21637.99,11843.98,36,1.194,406.66,1.88,731,0,35,8.3,1,0.046,Reforma ou serviços,Financiada,0
4918.61,8502.67,24,2.202,459.88,9.35,669,0,122,3.7,0,0.144,Consolidação de dívidas,Alugada,0
13554.28,32349.91,36,1.575,1184.11,8.74,759,0,60,0.6,0,0.199,Crédito pessoal,Própria,0
4606.06,8633.6,48,0.783,216.47,4.7,661,0,91,1.7,1,0.156,Financiamento de veículo,Própria,0
6106.89,18126.53,48,3.375,767.86,12.57,507,2,26,4.9,2,0.247,Crédito pessoal,Financiada,0
2291.97,10893.84,12,0.55,940.6,41.04,736,0,33,0.6,0,0.396,Financiamento de veículo,Financiada,0
3941.15,12055.33,24,1.844,626.18,15.89,711,0,36,4.2,0,0.255,Consolidação de dívidas,Alugada,0
5925.06,25665.86,6,1.461,4499.0,75.93,701,0,32,1.9,2,0.361,Reforma ou serviços,Própria,0
13901.28,22649.11,36,2.121,905.97,6.52,618,0,4,6.1,1,0.136,Crédito pessoal,Financiada,0
5967.26,14712.04,24,1.702,751.84,12.6,721,0,44,2.6,0,0.205,Educação,Alugada,0
12262.74,10689.73,36,0.976,353.59,2.88,848,0,54,0.8,0,0.073,Reforma ou serviços,Própria,0
7736.2,39239.4,36,0.55,1204.44,15.57,876,0,52,0.3,1,0.423,Financiamento de veículo,Própria,0
14262.7,26904.64,12,2.032,2549.04,17.87,671,0,132,2.2,2,0.157,Crédito pessoal,Alugada,0
5013.09,23828.85,60,2.237,725.43,14.47,629,0,138,1.6,1,0.396,Crédito pessoal,Financiada,0
22887.63,14593.04,24,1.344,715.43,3.13,640,0,8,3.0,3,0.053,Educação,Financiada,0
3848.61,9494.95,60,1.708,254.2,6.61,611,1,107,1.5,1,0.206,Educação,Financiada,0
3233.14,3476.5,12,1.358,315.92,9.77,778,0,127,2.3,4,0.09,Crédito pessoal,Própria,0
2455.73,10206.54,24,0.55,455.12,18.53,790,0,5,2.2,1,0.346,Financiamento de veículo,Própria,0
22062.82,11013.91,24,2.895,642.99,2.91,530,2,69,2.4,0,0.042,Crédito pessoal,Própria,0
8642.71,16418.8,60,1.389,405.11,4.69,747,0,45,2.6,0,0.158,Reforma ou serviços,Financiada,0
4227.05,40955.75,12,1.37,3724.45,88.11,620,2,122,2.2,0,0.807,Financiamento de veículo,Própria,1
11280.24,34450.34,24,0.55,1536.19,13.62,736,0,117,0.7,1,0.255,Financiamento de veículo,Alugada,0
